dteday,season_hour,year_hour,month_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,humidity,windspeed_hour,casual_hour,registered_hour,cnt_hour,hour_category,season_day,year_day,month_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum,windspeed_day,casual_day,registered_day,cnt_day,month_name,usage_category,usage_manual
2012-07-02,Fall,2012,7,12,0,1,1,Clear,0.84,0.7273,0.32,0.194,74,183,257,Pagi,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-02,Fall,2012,7,13,0,1,1,Clear,0.86,0.7576,0.34,0.2239,74,162,236,Siang,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-02,Fall,2012,7,14,0,1,1,Clear,0.86,0.7576,0.34,0.2239,79,151,230,Siang,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-02,Fall,2012,7,15,0,1,1,Clear,0.84,0.7424,0.36,0.194,59,175,234,Siang,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-02,Fall,2012,7,16,0,1,1,Clear,0.84,0.7424,0.36,0.2836,61,304,365,Siang,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-02,Fall,2012,7,17,0,1,1,Clear,0.84,0.7273,0.32,0.1343,82,665,747,Siang,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-02,Fall,2012,7,18,0,1,1,Clear,0.84,0.7273,0.32,0.1642,72,658,730,Siang,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-02,Fall,2012,7,19,0,1,1,Clear,0.78,0.697,0.43,0.1343,71,510,581,Malam,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-02,Fall,2012,7,20,0,1,1,Clear,0.78,0.697,0.43,0.1343,38,357,395,Malam,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-02,Fall,2012,7,21,0,1,1,Clear,0.76,0.6818,0.45,0.1343,17,241,258,Malam,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-02,Fall,2012,7,22,0,1,1,Clear,0.74,0.6667,0.51,0.1642,19,169,188,Malam,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-02,Fall,2012,7,23,0,1,1,Clear,0.74,0.6667,0.51,0.1045,12,90,102,Malam,Fall,2012,7,0,1,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,July,High,High
2012-07-03,Fall,2012,7,0,0,2,1,Clear,0.72,0.6667,0.54,0.0,9,44,53,Dini Hari,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,1,0,2,1,Clear,0.72,0.6667,0.58,0.0,5,9,14,Dini Hari,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,2,0,2,1,Clear,0.72,0.6667,0.58,0.0,2,8,10,Dini Hari,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,3,0,2,1,Clear,0.7,0.6515,0.65,0.1343,0,2,2,Dini Hari,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,4,0,2,1,Clear,0.68,0.6364,0.65,0.1045,0,6,6,Dini Hari,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,5,0,2,1,Clear,0.7,0.6515,0.61,0.0,2,33,35,Dini Hari,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,6,0,2,1,Clear,0.7,0.6515,0.65,0.1343,5,149,154,Dini Hari,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,7,0,2,1,Clear,0.74,0.6818,0.58,0.0,21,462,483,Pagi,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,8,0,2,1,Clear,0.74,0.6818,0.62,0.0896,42,604,646,Pagi,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,9,0,2,1,Clear,0.8,0.7424,0.49,0.1642,46,226,272,Pagi,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,10,0,2,1,Clear,0.82,0.7424,0.43,0.2239,56,153,209,Pagi,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,11,0,2,1,Clear,0.86,0.7576,0.34,0.194,66,151,217,Pagi,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,12,0,2,1,Clear,0.88,0.7576,0.28,0.194,74,198,272,Pagi,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,13,0,2,1,Clear,0.9,0.7727,0.25,0.1343,80,203,283,Siang,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,14,0,2,1,Clear,0.9,0.7727,0.25,0.194,69,241,310,Siang,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,15,0,2,1,Mist,0.9,0.7727,0.24,0.0,71,330,401,Siang,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,16,0,2,1,Mist,0.9,0.7727,0.24,0.194,90,437,527,Siang,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,17,0,2,1,Mist,0.86,0.7424,0.3,0.1642,102,620,722,Siang,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,18,0,2,1,Mist,0.86,0.7424,0.3,0.0,85,542,627,Siang,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,19,0,2,1,Mist,0.84,0.7424,0.36,0.1343,66,431,497,Malam,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,20,0,2,1,Light Rain/Snow,0.76,0.697,0.55,0.4925,80,296,376,Malam,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,21,0,2,1,Mist,0.7,0.6515,0.7,0.2836,36,160,196,Malam,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,22,0,2,1,Clear,0.68,0.6364,0.79,0.194,26,151,177,Malam,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-03,Fall,2012,7,23,0,2,1,Clear,0.66,0.6061,0.83,0.0,19,152,171,Malam,Fall,2012,7,0,2,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,July,High,High
2012-07-04,Fall,2012,7,0,1,3,0,Clear,0.68,0.6364,0.79,0.0896,19,140,159,Dini Hari,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,1,1,3,0,Clear,0.68,0.6364,0.74,0.0,27,96,123,Dini Hari,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,2,1,3,0,Clear,0.66,0.6061,0.83,0.1343,27,66,93,Dini Hari,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,3,1,3,0,Clear,0.68,0.6364,0.74,0.194,9,23,32,Dini Hari,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,4,1,3,0,Clear,0.68,0.6364,0.69,0.2537,5,11,16,Dini Hari,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,5,1,3,0,Clear,0.66,0.6212,0.69,0.0,5,14,19,Dini Hari,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,6,1,3,0,Clear,0.66,0.6212,0.69,0.0,9,23,32,Dini Hari,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,7,1,3,0,Clear,0.68,0.6364,0.65,0.0,10,62,72,Pagi,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,8,1,3,0,Clear,0.7,0.6515,0.61,0.1045,43,110,153,Pagi,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,9,1,3,0,Clear,0.76,0.697,0.52,0.0,90,203,293,Pagi,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,10,1,3,0,Clear,0.8,0.7273,0.46,0.0,143,304,447,Pagi,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,11,1,3,0,Clear,0.82,0.7576,0.46,0.1343,164,321,485,Pagi,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,12,1,3,0,Clear,0.86,0.7879,0.41,0.2239,164,330,494,Pagi,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,13,1,3,0,Clear,0.9,0.8182,0.35,0.0,177,322,499,Siang,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,14,1,3,0,Clear,0.9,0.8182,0.37,0.1642,190,357,547,Siang,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,15,1,3,0,Clear,0.92,0.8485,0.35,0.2985,155,299,454,Siang,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,16,1,3,0,Clear,0.92,0.8485,0.35,0.2537,163,226,389,Siang,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,17,1,3,0,Clear,0.92,0.8485,0.35,0.2985,161,253,414,Siang,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,18,1,3,0,Clear,0.9,0.8485,0.42,0.194,159,271,430,Siang,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,19,1,3,0,Clear,0.86,0.803,0.47,0.2239,177,255,432,Malam,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,20,1,3,0,Clear,0.86,0.803,0.47,0.2239,237,314,551,Malam,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,21,1,3,0,Clear,0.84,0.803,0.53,0.1343,222,362,584,Malam,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,22,1,3,0,Clear,0.82,0.7879,0.56,0.2239,175,327,502,Malam,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-04,Fall,2012,7,23,1,3,0,Mist,0.78,0.697,0.43,0.0896,31,152,183,Malam,Fall,2012,7,1,3,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,July,High,High
2012-07-05,Fall,2012,7,0,0,4,1,Clear,0.74,0.6667,0.51,0.1045,17,71,88,Dini Hari,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,1,0,4,1,Clear,0.74,0.6667,0.51,0.2836,6,24,30,Dini Hari,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,2,0,4,1,Clear,0.74,0.6667,0.51,0.0,4,14,18,Dini Hari,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,3,0,4,1,Clear,0.72,0.6667,0.54,0.194,2,5,7,Dini Hari,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,4,0,4,1,Clear,0.72,0.6667,0.58,0.0,0,7,7,Dini Hari,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,5,0,4,1,Clear,0.72,0.6818,0.62,0.0,1,28,29,Dini Hari,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,6,0,4,1,Clear,0.72,0.6667,0.58,0.0,3,130,133,Dini Hari,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,7,0,4,1,Clear,0.76,0.697,0.55,0.0,27,316,343,Pagi,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,8,0,4,1,Clear,0.8,0.7424,0.49,0.1343,36,514,550,Pagi,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,9,0,4,1,Clear,0.84,0.7879,0.49,0.2985,47,246,293,Pagi,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,10,0,4,1,Clear,0.86,0.7879,0.44,0.3582,69,117,186,Pagi,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,11,0,4,1,Clear,0.9,0.8182,0.35,0.2985,107,137,244,Pagi,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,12,0,4,1,Clear,0.9,0.8182,0.35,0.3582,88,188,276,Pagi,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,13,0,4,1,Clear,0.92,0.8333,0.33,0.2239,129,181,310,Siang,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,14,0,4,1,Clear,0.92,0.8333,0.33,0.3284,87,154,241,Siang,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,15,0,4,1,Clear,0.92,0.8333,0.33,0.3582,71,183,254,Siang,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,16,0,4,1,Clear,0.92,0.8333,0.33,0.2537,109,324,433,Siang,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,17,0,4,1,Clear,0.92,0.8485,0.35,0.1642,114,575,689,Siang,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,18,0,4,1,Mist,0.9,0.8333,0.39,0.3284,96,511,607,Siang,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,19,0,4,1,Mist,0.88,0.803,0.39,0.2537,128,375,503,Malam,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,20,0,4,1,Mist,0.86,0.7879,0.41,0.2239,78,243,321,Malam,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,21,0,4,1,Clear,0.84,0.7727,0.47,0.194,91,232,323,Malam,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,22,0,4,1,Clear,0.82,0.803,0.59,0.1343,63,162,225,Malam,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-05,Fall,2012,7,23,0,4,1,Clear,0.8,0.7576,0.55,0.1642,32,99,131,Malam,Fall,2012,7,0,4,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,July,High,High
2012-07-06,Fall,2012,7,0,0,5,1,Clear,0.78,0.7424,0.62,0.1343,39,63,102,Dini Hari,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,1,0,5,1,Clear,0.78,0.7273,0.55,0.2239,7,22,29,Dini Hari,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,2,0,5,1,Clear,0.76,0.7121,0.62,0.1343,4,13,17,Dini Hari,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,3,0,5,1,Mist,0.74,0.697,0.7,0.194,1,6,7,Dini Hari,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,4,0,5,1,Clear,0.74,0.697,0.66,0.2239,2,4,6,Dini Hari,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,5,0,5,1,Clear,0.74,0.697,0.66,0.194,4,31,35,Dini Hari,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,6,0,5,1,Clear,0.74,0.697,0.66,0.194,4,127,131,Dini Hari,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,7,0,5,1,Clear,0.78,0.697,0.46,0.1343,20,333,353,Pagi,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,8,0,5,1,Clear,0.8,0.7121,0.41,0.1642,28,557,585,Pagi,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,9,0,5,1,Clear,0.82,0.7273,0.36,0.1343,55,249,304,Pagi,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,10,0,5,1,Clear,0.86,0.7424,0.3,0.0,80,130,210,Pagi,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,11,0,5,1,Clear,0.84,0.7273,0.32,0.0896,92,141,233,Pagi,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,12,0,5,1,Clear,0.88,0.7576,0.28,0.1045,111,220,331,Pagi,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,13,0,5,1,Clear,0.9,0.7879,0.27,0.1045,99,194,293,Siang,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,14,0,5,1,Clear,0.9,0.803,0.31,0.1642,91,184,275,Siang,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,15,0,5,1,Clear,0.92,0.8182,0.29,0.194,79,206,285,Siang,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,16,0,5,1,Clear,0.92,0.8182,0.29,0.1045,69,300,369,Siang,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,17,0,5,1,Clear,0.92,0.8182,0.29,0.0,90,486,576,Siang,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,18,0,5,1,Clear,0.9,0.803,0.33,0.2537,106,454,560,Siang,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,19,0,5,1,Clear,0.88,0.7879,0.35,0.2239,112,306,418,Malam,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,20,0,5,1,Clear,0.86,0.7727,0.39,0.1045,91,245,336,Malam,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,21,0,5,1,Clear,0.82,0.7727,0.52,0.1343,77,223,300,Malam,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,22,0,5,1,Clear,0.8,0.7576,0.55,0.194,78,210,288,Malam,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-06,Fall,2012,7,23,0,5,1,Clear,0.8,0.7879,0.63,0.1045,27,137,164,Malam,Fall,2012,7,0,5,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,July,High,High
2012-07-07,Fall,2012,7,0,0,6,0,Clear,0.78,0.7576,0.66,0.1343,35,115,150,Dini Hari,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,1,0,6,0,Clear,0.76,0.7273,0.7,0.1642,16,55,71,Dini Hari,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,2,0,6,0,Clear,0.76,0.7424,0.72,0.1642,11,47,58,Dini Hari,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,3,0,6,0,Clear,0.74,0.7121,0.74,0.1343,12,19,31,Dini Hari,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,4,0,6,0,Clear,0.74,0.7121,0.74,0.1642,3,13,16,Dini Hari,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,5,0,6,0,Clear,0.74,0.7121,0.74,0.194,2,12,14,Dini Hari,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,6,0,6,0,Clear,0.74,0.7121,0.74,0.1045,4,27,31,Dini Hari,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,7,0,6,0,Clear,0.78,0.7576,0.66,0.1045,8,63,71,Pagi,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,8,0,6,0,Clear,0.82,0.8333,0.63,0.194,32,120,152,Pagi,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,9,0,6,0,Clear,0.84,0.8333,0.59,0.1642,69,187,256,Pagi,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,10,0,6,0,Clear,0.92,0.8636,0.37,0.2239,100,225,325,Pagi,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,11,0,6,0,Clear,0.94,0.8788,0.38,0.194,122,245,367,Pagi,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,12,0,6,0,Clear,0.96,0.8636,0.31,0.3582,124,218,342,Pagi,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,13,0,6,0,Mist,0.96,0.8636,0.31,0.2537,116,244,360,Siang,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,14,0,6,0,Mist,0.96,0.8636,0.3,0.1343,105,203,308,Siang,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
2012-07-07,Fall,2012,7,15,0,6,0,Clear,0.96,0.8485,0.26,0.0,113,193,306,Siang,Fall,2012,7,0,6,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,July,Medium,Medium
